tag,citation,expmm,expyy,make,state,location,violCode,Description,violFine,violDate,balance,penaltyDate,openFine,openPenalty,noticeDate,ImportDate
43993M7,13841572,8,13,CHRY,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:25,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AM7322,13841564,9,13,NISS,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:25,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3BJL58,13841580,10,12,MITS,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:25,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
1AT0714,13841531,6,14,ACUR,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:25,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
1BAB38,13841556,8,13,NISS,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:25,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
GNL7789,97457394,4,13,SUZI,PA,700 S CENTRAL AV,99,All Other Stopping or Parking Violations,$32.00 ,7/4/2012 16:25,$32.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
3FPP28,13841515,11,12,BUIC,MD,2200 NORTHERN PARKWAY E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:24,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2FGC17,13841499,7,13,NISS,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:24,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
HJB668,58064098,4,13,NISS,MD,WILKENS EB @ PINE HEIGHTS,30,Red Light Violation,$75.00 ,7/4/2012 16:24,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
DTK8259,13841473,,0,VOLK,NY,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:24,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9AP5051,13841507,3,14,HYUN,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:24,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9AM6918,13841465,1,13,DODG,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:24,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
Y73CYJ,13841523,2,2,CADI,TX,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:24,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
7FBD85,13841481,5,13,LINC,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:24,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
52150B,13841457,10,12,TOYT,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:24,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AC5635,13841432,11,12,HOND,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2MD9408,13841424,6,14,TOYT,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3ERJ27,13841408,1,13,TOYT,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2AE9316,58064197,12,12,CHEV,MD,FRANKLIN ST EB @ FRANKLINTOWN,31,Right on Red,$75.00 ,7/4/2012 16:23,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AM8088,13841366,11,13,DODG,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AM6982,13841382,12,13,JEEP,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AZC36,13841440,9,13,FORD,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6FLT47,13841374,10,13,BUIC,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
8ATL40,13841390,7,13,HYUN,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9FAA35,13841416,5,13,CHRY,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:23,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AE7580,58064080,3,13,MERZ,MD,RUSSELL SB @ BAYARD,30,Red Light Violation,$75.00 ,7/4/2012 16:22,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
5AS7696,13879259,,0,CHRY,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:22,$40.00 ,,$0.00 ,$0.00 ,,07/18/2012 11:02:00 AM +0000
283M512,13841283,9,12,KIA,MD,4833 ERDMAN AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:22,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
JTX882,96997911,6,12,JAGU,MD,300 WARREN AV,22,Expired Tags,$32.00 ,7/4/2012 16:22,$0.00 ,,$0.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
ZNA7608,13841275,2,2,TOYOT,NC,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:22,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AN6691,13841309,1,14,TOYT,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:22,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
54P968,13841267,9,12,CHEV,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:22,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4DCS96,13841317,8,13,LEXU,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:22,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
5AP7016,13841325,2,14,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:22,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
7FBD85,13841358,,0,LINC,MD,1323 33RD STREET E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 16:22,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
